LineCode,StationCode,CompanyName,LineName,StationName,Note,CompanyName_en,LineName_en,StationName_en
e33,4624,"神姫バス",,"有瀬橋",,"Shinki Bus Co., Ltd.",,"Arise hashi"
e33,4626,"神姫バス",,"神戸学院大学",,"Shinki Bus Co., Ltd.",,"Kōbegakuindaigaku"
e33,4639,"神姫バス",,"池上２丁目",,"Shinki Bus Co., Ltd.",,"Ikegami 2-chōme"
e33,4665,"神姫バス",,"東河原",,"Shinki Bus Co., Ltd.",,"Higashikōbara"
e33,4667,"神姫バス",,"白水橋",,"Shinki Bus Co., Ltd.",,Shiromizubashi
e33,4669,"神姫バス",,"白水３丁目",,"Shinki Bus Co., Ltd.",,"Shiromizu 3-chōme"
e33,466b,"神姫バス",,"北別府５丁目",,"Shinki Bus Co., Ltd.",,"Kitabefu 5-chōme"
e33,466d,"神姫バス",,"丁の山公園",,"Shinki Bus Co., Ltd.",,"Chō no yama kōen"
e33,466f,"神姫バス",,"伊川谷インター前",,"Shinki Bus Co., Ltd.",,"Ikawadani intā mae"
e33,467d,"神姫バス",,"新末田橋",,"Shinki Bus Co., Ltd.",,"Shin Sueda-bashi"
e33,467f,"神姫バス",,"伊川谷連絡所前",,"Shinki Bus Co., Ltd.",,"Ikawadani renrakusho mae"
e33,4681,"神姫バス",,"池上５丁目",,"Shinki Bus Co., Ltd.",,"Ikegami 5-chōme"
e33,4683,"神姫バス",,"長坂橋",,"Shinki Bus Co., Ltd.",,"長坂橋"
e33,4685,"神姫バス",,"小寺橋",,"Shinki Bus Co., Ltd.",,"Kodera hashi"
e33,4687,"神姫バス",,"伊川谷駅",,"Shinki Bus Co., Ltd.",,Ikawadani-eki
e33,4689,"神姫バス",,"前開",,"Shinki Bus Co., Ltd.",,Zenkai
e33,468b,"神姫バス",,"新川橋",,"Shinki Bus Co., Ltd.",,"Shinkawa hashi"
e33,468d,"神姫バス",,"太山寺小学校前",,"Shinki Bus Co., Ltd.",,"Taisanji shōgakkō mae"
e33,468f,"神姫バス",,"学園東町",,"Shinki Bus Co., Ltd.",,"Gakuenhigashichō"
e33,4691,"神姫バス",,"学園都市駅",,"Shinki Bus Co., Ltd.",,Gakuentoshi-eki
e33,46bf,"神姫バス",,"水谷２丁目",,"Shinki Bus Co., Ltd.",,"Mizutani 2-chōme"
e33,46cd,"神姫バス",,"白水１丁目西",,"Shinki Bus Co., Ltd.",,"Shiromizu 1-chōme nishi"
e33,46cf,"神姫バス",,"白水１丁目東",,"Shinki Bus Co., Ltd.",,"Shiromizu 1 chōmehigashi"
e33,46d7,"神姫バス",,"井吹台西町３丁目",,"Shinki Bus Co., Ltd.",,"Ibukidainishi-chō 3-chōme"
e33,4700,"神姫バス",,"西神中央駅",,"Shinki Bus Co., Ltd.",,"Seishinchūō-eki"
e33,4702,"神姫バス",,"高塚高校前",,"Shinki Bus Co., Ltd.",,"Takatsuka Kōkōmae"
e33,4704,"神姫バス",,"高塚台５丁目",,"Shinki Bus Co., Ltd.",,"Takatsukadai 5-chōme"
e33,4706,"神姫バス",,"食品団地前",,"Shinki Bus Co., Ltd.",,"Shokuhin danchi mae"
e33,4708,"神姫バス",,"高塚台２丁目",,"Shinki Bus Co., Ltd.",,"Takatsukadai 2-chōme"
e33,4715,"神姫バス",,"高塚橋",,"Shinki Bus Co., Ltd.",,"高塚橋"
e33,4717,"神姫バス",,"高塚公園前",,"Shinki Bus Co., Ltd.",,"Takatsuka Kōenmae"
e33,4719,"神姫バス",,"西神工業会館前",,"Shinki Bus Co., Ltd.",,"Seishin kōgyō kaikan mae"
e33,471b,"神姫バス",,"機械金属団地前",,"Shinki Bus Co., Ltd.",,"Kikai Kinzokudanchi mae"
e33,471d,"神姫バス",,"興亜池公園",,"Shinki Bus Co., Ltd.",,"Kōa-chi kōen"
e33,471f,"神姫バス",,"興亜池公園北",,"Shinki Bus Co., Ltd.",,"Kōa-chi kōen kita"
e33,4723,"神姫バス",,"高塚緑地",,"Shinki Bus Co., Ltd.",,"Takatsuka ryokuchi"
e33,4725,"神姫バス",,"狩場台５丁目",,"Shinki Bus Co., Ltd.",,"Karibadai 5-chōme"
e33,4727,"神姫バス",,"農業公園",,"Shinki Bus Co., Ltd.",,"Nōgyō kōen"
e33,4735,"神姫バス",,"藤原橋",,"Shinki Bus Co., Ltd.",,"藤原橋"
e33,473d,"神姫バス",,"高和",,"Shinki Bus Co., Ltd.",,"Kōwa"
e33,473f,"神姫バス",,"細田住吉前",,"Shinki Bus Co., Ltd.",,"Hosoda Sumiyoshi zen"
e33,4741,"神姫バス",,"細田公会堂前",,"Shinki Bus Co., Ltd.",,"Hosoda Kōkaidōmae"
e33,4743,"神姫バス",,"上細田",,"Shinki Bus Co., Ltd.",,Kamihosoda
e33,4745,"神姫バス",,"押部谷連絡所前",,"Shinki Bus Co., Ltd.",,"Oshibedani renrakusho mae"
e33,4747,"神姫バス",,"西盛",,"Shinki Bus Co., Ltd.",,"西盛"
e33,4749,"神姫バス",,"押部谷駅前",,"Shinki Bus Co., Ltd.",,"Oshibedani ekimae"
e33,474b,"神姫バス",,"押部谷中学校前",,"Shinki Bus Co., Ltd.",,"Oshibedani chūgakkō mae"
e33,4767,"神姫バス",,"緑が丘",,"Shinki Bus Co., Ltd.",,Midorigaoka
e33,4783,"神姫バス",,"栄駅前",,"Shinki Bus Co., Ltd.",,"Sakae ekimae"
e33,479b,"神姫バス",,"新開地(神戸市)","小野市にも「新開地」停留所が存在。","Shinki Bus Co., Ltd.",,"Shinkaichi (Kōbe-shi)"
e33,479d,"神姫バス",,"神戸駅南口",,"Shinki Bus Co., Ltd.",,"Kōbe-eki minamiguchi"
e33,4a00,"神姫バス",,"三ノ宮","[38][特急]三ノ宮","Shinki Bus Co., Ltd.",,"San no miya"
e33,4a6e,"神姫バス",,"三ノ宮駅(そごう前)","ポーアイ線","Shinki Bus Co., Ltd.",,"San no Miyaeki (Sogō mae)"
e33,4a73,"神姫バス",,"ポートアイランド(市民病院前)",,"Shinki Bus Co., Ltd.",,"Pōtoairando (shimin Byōinmae)"
e33,5102,"神姫バス",,"三田学園前","[田][10]天神～社高校～社","Shinki Bus Co., Ltd.",,"Sanda Gakuenmae"
e33,5202,"神姫バス",,"八景中学校","[10]天神～社高校～社","Shinki Bus Co., Ltd.",,"Hakkei chūgakkō"
e33,526f,"神姫バス",,"有馬口",,"Shinki Bus Co., Ltd.",,"有馬口"
e33,527e,"神姫バス",,"有馬口駅前",,"Shinki Bus Co., Ltd.",,"有馬口駅 Zen"
e33,5288,"神姫バス",,"谷上駅",,"Shinki Bus Co., Ltd.",,Yagami-eki
e33,52a4,"神姫バス",,"平野(神戸市兵庫区)","加古川市、新宮町にも「平野」停留所あり。","Shinki Bus Co., Ltd.",,"Hirano (kōbeshihyōgoku)"
e33,52a6,"神姫バス",,"大学病院前",,"Shinki Bus Co., Ltd.",,"Daigakubyōinmae"
e33,5300,"神姫バス",,"岡場駅前",,"Shinki Bus Co., Ltd.",,"Okaba ekimae"
e33,5306,"神姫バス",,"藤原台北町５丁目",,"Shinki Bus Co., Ltd.",,"Fujiwaradaikita-chō 5-chōme"
e33,530e,"神姫バス",,"菖蒲ケ丘２丁目",,"Shinki Bus Co., Ltd.",,"Ayame ke oka 2-chōme"
e33,5310,"神姫バス",,"北神星和台",,"Shinki Bus Co., Ltd.",,Hokushinseiwadai
e33,531f,"神姫バス",,"鹿の子台小学校前",,"Shinki Bus Co., Ltd.",,"Kanoko-dai shōgakkō mae"
e33,5321,"神姫バス",,"千代ヶ谷公園前",,"Shinki Bus Co., Ltd.",,"Chiyo ~ke tani Kōenmae"
e33,5323,"神姫バス",,"鹿の子台北町５丁目",,"Shinki Bus Co., Ltd.",,"Kanokodaikita-chō 5-chōme"
e33,5328,"神姫バス",,"神鉄道場駅",,"Shinki Bus Co., Ltd.",,"神鉄道場駅"
e33,5365,"神姫バス",,"宅原","0036116-01 : [16]鹿の子台南町","Shinki Bus Co., Ltd.",,"宅原"
e33,5378,"神姫バス",,"神戸三田プレミアム・アウトレット","[田][67]イオン神戸北～神戸三田プレミアム・アウトレット","Shinki Bus Co., Ltd.",,"Kōbesanda puremiamu autoretto"
e33,5379,"神姫バス",,"イオン神戸北ショッピングセンター","[田][67]三田駅～市立図書館前～イオン神戸北SC","Shinki Bus Co., Ltd.",,"Ion Kōbe Kita shoppingusentā"
e33,5400,"神姫バス",,"三田駅",,"Shinki Bus Co., Ltd.",,Mitaeki
e33,5402,"神姫バス",,"平成大橋","1系統/三田駅ゆき","Shinki Bus Co., Ltd.",,"Heisei ōhashi"
e33,5404,"神姫バス",,"三田本町","3系統/武庫が丘6ゆき","Shinki Bus Co., Ltd.",,Sandahonmachi
e33,5406,"神姫バス",,"京口","[10]社高校～天神～三田駅","Shinki Bus Co., Ltd.",,"Kyōguchi"
e33,5408,"神姫バス",,"市立図書館前","[田][67]イオン神戸北SC～市立図書館前～三田駅","Shinki Bus Co., Ltd.",,Shiritsutoshokanmae
e33,540a,"神姫バス",,"法務局前","[田][6] 三田駅～畑中～新三田駅","Shinki Bus Co., Ltd.",,"Hōmukyokumae"
e33,5414,"神姫バス",,"市役所前(三田)","[田][1]三田駅～公民館～フラワータウン～富士が丘6丁目","Shinki Bus Co., Ltd.",,"Shiyakushomae (Sanda)"
e33,5416,"神姫バス",,"三田大橋","[田][6]新三田駅～畑中～三田駅","Shinki Bus Co., Ltd.",,"Sanda ōhashi"
e33,5418,"神姫バス",,"三田庁舎前","0030025-02 : [6]市民病院～畑中～三田駅","Shinki Bus Co., Ltd.",,"三田庁舎前"
e33,5422,"神姫バス",,"御霊神社","0030035-01 : [37]貴志～上青野","Shinki Bus Co., Ltd.",,Mitamajinja
e33,5427,"神姫バス",,"三田市民病院","[田][20]三田駅～杉ヶ丘～三田市民病院","Shinki Bus Co., Ltd.",,"Sandashiminbyōin"
e33,551e,"神姫バス",,"フラワータウンセンター",,"Shinki Bus Co., Ltd.",,"Furawātaunsentā"
e33,5564,"神姫バス",,"新三田駅",,"Shinki Bus Co., Ltd.",,Shinmita-eki
e33,5566,"神姫バス",,"北摂中央口","[43]ゆりのき台4丁目","Shinki Bus Co., Ltd.",,"Hokusetsu Chūō kuchi"
e33,5568,"神姫バス",,"市民病院前(三田)","[11][準急]けやき台3丁目経由新三田駅","Shinki Bus Co., Ltd.",,"Shimin Byōinmae (Sanda)"
e33,558d,"神姫バス",,"すずかけ台3丁目","[田][準55]つつじ～関学～新三田","Shinki Bus Co., Ltd.",,"Suzukakedai 3-chōme"
e33,558f,"神姫バス",,"住宅展示場前","[田][44]新三田駅～ウッディタウン中央駅～ゆりのき台公園","Shinki Bus Co., Ltd.",,"Jūtaku tenjijōmae"
e33,559a,"神姫バス",,"けやき台小学校前","[田][45]新三田～けやき3～ウッディ中央駅～学園7","Shinki Bus Co., Ltd.",,"Keyakidai shōgakkō mae"
e33,559c,"神姫バス",,"けやき台4丁目","[43]ゆりのき台4丁目","Shinki Bus Co., Ltd.",,"Keyakidai 4-chōme"
e33,559e,"神姫バス",,"けやき台5丁目南","[田][44]新三田駅～ウッディタウン中央駅～ゆりのき台公園","Shinki Bus Co., Ltd.",,"Keyakidai 5-chōme minami"
e33,55a0,"神姫バス",,"ウッディタウン中央駅",,"Shinki Bus Co., Ltd.",,"Udditaun Chūō-eki"
e33,55a1,"神姫バス",,"センチュリープラザ前","0036018-01 : [38][特急]三ノ宮","Shinki Bus Co., Ltd.",,"Senchurīpuraza mae"
e33,55a3,"神姫バス",,"あかしあ台ハイツ前","[田][38][特急]えるむプラザ前～三ノ宮","Shinki Bus Co., Ltd.",,"Akashiadai haitsu mae"
e33,55c2,"神姫バス",,"関西学院前",,"Shinki Bus Co., Ltd.",,"Kanseigakuin mae"
e33,5680,"神姫バス",,"後川上",,"Shinki Bus Co., Ltd.",,Shitsukawakami
e33,5802,"神姫バス",,"相野駅","[51]相野駅","Shinki Bus Co., Ltd.",,Aino-eki
e33,5804,"神姫バス",,"上相野","[51]つつじが丘北口","Shinki Bus Co., Ltd.",,Kamiaino
e33,5833,"神姫バス",,"ガーデンタウン口","[51]相野駅","Shinki Bus Co., Ltd.",,"Gādentaun kuchi"
e33,5834,"神姫バス",,"つつじが丘南2丁目","32047-2 : [51]相野駅","Shinki Bus Co., Ltd.",,"Tsutsujigaokaminami 2-chōme"
e33,5835,"神姫バス",,"ショッピングモール前","[51]つつじが丘北口","Shinki Bus Co., Ltd.",,"Shoppingumōru mae"
e33,5836,"神姫バス",,"つつじが丘南おりば","[51]つつじが丘北口","Shinki Bus Co., Ltd.",,"Tsutsujigaokaminami oriba"
e33,5837,"神姫バス",,"小学校前","55系統/[準急]つつじが丘北口","Shinki Bus Co., Ltd.",,"Shōgakkō mae"
e33,5838,"神姫バス",,"つつじが丘南4丁目","[特急][38]つつじが丘北口","Shinki Bus Co., Ltd.",,"Tsutsujigaokaminami 4-chōme"
e33,583a,"神姫バス",,"つつじが丘北口","[51]つつじが丘北口","Shinki Bus Co., Ltd.",,"Tsutsujigaokakita kuchi"
e33,583e,"神姫バス",,"大川瀬東口","0036304-02 : [準55]大川瀬大滝","Shinki Bus Co., Ltd.",,"Ōkawase higashiguchi"
e33,5840,"神姫バス",,"大川瀬","51系統/相野駅ゆき","Shinki Bus Co., Ltd.",,"Ōkawase"
e33,5842,"神姫バス",,"大川瀬大滝","51系統/大川瀬大滝ゆき","Shinki Bus Co., Ltd.",,"Ōkawase ōtaki"
e33,5c35,"神姫バス",,"曽地口",,"Shinki Bus Co., Ltd.",,"Sōjikuchi"
e33,7001,"神姫バス",,"加古川駅","かこバス別府ルート","Shinki Bus Co., Ltd.",,Kakogawa-eki
e33,702f,"神姫バス",,"東加古川駅","かこバス","Shinki Bus Co., Ltd.",,Higashikakogawa-eki
e33,703f,"神姫バス",,"浜の宮駅","かこバス","Shinki Bus Co., Ltd.",,Hamanomiya-eki
e33,704b,"神姫バス",,"別府駅",,"Shinki Bus Co., Ltd.",,Befueki
e33,c968,"神姫バス",,"姫路駅前","リムジン（大阪空港－姫路駅前）","Shinki Bus Co., Ltd.",,"Himeji ekimae"
e33,d200,"神姫バス",,"緑が丘駅",,"Shinki Bus Co., Ltd.",,Midorigaoka-eki
e33,d273,"神姫バス",,"高塚橋",,"Shinki Bus Co., Ltd.",,"高塚橋"
e33,d2ab,"神姫バス",,"桜が丘中町５丁目",,"Shinki Bus Co., Ltd.",,"Sakuragaokanaka-chō 5-chōme"
e38,15b,"神戸市交通局",,"日赤病院前",,"Kobe Municipal Transportation Bureau",,"Nisseki Byōinmae"
e38,20d,"神戸市交通局・振興",,"加納町3丁目",,"Shinko Kobe Municipal Transportation Bureau",,"Kanōmachi 3-chōme"
e38,215,"神戸市交通局",,"中突堤中央ターミナル",,"Kobe Municipal Transportation Bureau",,"Chū tottei chūō tāminaru"
e38,218,"神戸市交通局",,"三宮駅前",,"Kobe Municipal Transportation Bureau",,"三宮駅前"
e38,21a,"神戸市交通局",,"阪神前",,"Kobe Municipal Transportation Bureau",,Hanshinmae
e38,21c,"神戸市交通局",,"市役所前",,"Kobe Municipal Transportation Bureau",,Shiyakushomae
e38,21d,"神戸市交通局",,"貿易センター前",,"Kobe Municipal Transportation Bureau",,"Bōeki sentā mae"
e38,227,"神戸市交通局",,"三宮町1丁目",,"Kobe Municipal Transportation Bureau",,"San'nomiya-chō 1-chōme"
e38,228,"神戸市交通局",,"三宮町2丁目",,"Kobe Municipal Transportation Bureau",,"San'nomiya-chō 2-chōme"
e38,229,"神戸市交通局",,"元町駅前",,"Kobe Municipal Transportation Bureau",,"Motomachi ekimae"
e38,22a,"神戸市交通局",,"中山手1丁目",,"Kobe Municipal Transportation Bureau",,"Chū Yamate 1-chōme"
e38,22b,"神戸市交通局",,"中山手3丁目",,"Kobe Municipal Transportation Bureau",,"Chū Yamate 3-chōme"
e38,22c,"神戸市交通局",,"山本通3丁目",,"Kobe Municipal Transportation Bureau",,"Yamamotodōri 3-chōme"
e38,22e,"神戸市交通局",,"諏訪山公園下",,"Kobe Municipal Transportation Bureau",,"Suwayama kōenshita"
e38,230,"神戸交通振興",,"地下鉄県庁前",,"Shinko Kobe Transportation",,"Chikatetsu kenchō mae"
e38,231,"神戸市交通局",,"下山手7丁目",,"Kobe Municipal Transportation Bureau",,"Shita Yamate 7-chōme"
e38,232,"神戸市交通局",,"下山手9丁目",,"Kobe Municipal Transportation Bureau",,"Shita Yamate 9-chōme"
e38,233,"神戸市交通局",,"大倉山",,"Kobe Municipal Transportation Bureau",,"Ōkurayama"
e38,234,"神戸市交通局",,"元町1丁目",,"Kobe Municipal Transportation Bureau",,"Motomachi 1-chōme"
e38,235,"神戸市交通局",,"三宮神社",,"Kobe Municipal Transportation Bureau",,"三宮神社"
e38,23a,"神戸市交通局",,"神戸駅南口",,"Kobe Municipal Transportation Bureau",,"Kōbe-eki minamiguchi"
e38,23d,"神戸交通振興",,"県民会館前",,"Shinko Kobe Transportation",,Kenminkaikanmae
e38,23f,"神戸市交通局",,"中突堤",,"Kobe Municipal Transportation Bureau",,"Chū tottei"
e38,244,"神戸市交通局",,"メリケンパーク",,"Kobe Municipal Transportation Bureau",,"Merikenpāku"
e38,245,"神戸市交通局",,"森林植物園前","25系統・4月1日～11月30日の土・日・祝のみ運行","Kobe Municipal Transportation Bureau",,"Shinrin shokubutsuenmae"
e38,301,"神戸市交通局",,"神戸駅前",,"Kobe Municipal Transportation Bureau",,"Kōbe ekimae"
e38,302,"神戸市交通局",,"多聞通5丁目",,"Kobe Municipal Transportation Bureau",,"Tamondōri 5-chōme"
e38,303,"神戸市交通局",,"楠町6丁目",,"Kobe Municipal Transportation Bureau",,"Kusunokichō 6-chōme"
e38,304,"神戸市交通局",,"大学病院前",,"Kobe Municipal Transportation Bureau",,"Daigakubyōinmae"
e38,305,"神戸市交通局",,"家庭裁判所前",,"Kobe Municipal Transportation Bureau",,"Katei saibansho mae"
e38,308,"神戸市交通局",,"平野",,"Kobe Municipal Transportation Bureau",,Heiya
e38,310,"神戸市交通局",,"新開地東口",,"Kobe Municipal Transportation Bureau",,"Shinkaichi higashiguchi"
e38,311,"神戸市交通局",,"新開地",,"Kobe Municipal Transportation Bureau",,Shinkaichi
e38,312,"神戸市交通局",,"湊川公園東口",,"Kobe Municipal Transportation Bureau",,"Minatogawakōen higashiguchi"
e38,313,"神戸市交通局",,"湊川公園西口",,"Kobe Municipal Transportation Bureau",,"Minatogawakōen nishiguchi"
e38,314,"神戸市交通局",,"東山町",,"Kobe Municipal Transportation Bureau",,Higashiyamamachi
e38,315,"神戸市交通局",,"熊野橋",,"Kobe Municipal Transportation Bureau",,"熊野橋"
e38,316,"神戸市交通局",,"夢野町2丁目",,"Kobe Municipal Transportation Bureau",,"Yumeno-chō 2-chōme"
e38,318,"神戸市交通局",,"石井橋",,"Kobe Municipal Transportation Bureau",,Ishiibashi
e38,319,"神戸市交通局",,"夢野町3丁目",,"Kobe Municipal Transportation Bureau",,"Yumeno-chō 3-chōme"
e38,31b,"神戸市交通局",,"菊水町10丁目",,"Kobe Municipal Transportation Bureau",,"Kikusuichō 10-chōme"
e38,31c,"神戸市交通局",,"上沢4丁目",,"Kobe Municipal Transportation Bureau",,"Kamisawa 4-chōme"
e38,320,"神戸市交通局",,"兵庫駅前",,"Kobe Municipal Transportation Bureau",,"Hyōgo ekimae"
e38,321,"神戸市交通局",,"柳原","十日戎迂回の臨時柳原も同一コード","Kobe Municipal Transportation Bureau",,Yanagihara
e38,322,"神戸市交通局",,"永沢町",,"Kobe Municipal Transportation Bureau",,"Eizawachō"
e38,326,"神戸市交通局",,"鍛冶屋町",,"Kobe Municipal Transportation Bureau",,"Kajiyachō"
e38,327,"神戸市交通局",,"中央市場前",,"Kobe Municipal Transportation Bureau",,"Chūōshijō mae"
e38,32a,"神戸市交通局",,"和田岬",,"Kobe Municipal Transportation Bureau",,"和田岬"
e38,32b,"神戸市交通局",,"笠松7丁目",,"Kobe Municipal Transportation Bureau",,"Kasamatsu 7-chōme"
e38,32c,"神戸市交通局",,"吉田町1丁目",,"Kobe Municipal Transportation Bureau",,"Yoshidamachi 1-chōme"
e38,32d,"神戸市交通局",,"吉田町2丁目",,"Kobe Municipal Transportation Bureau",,"Yoshidamachi 2-chōme"
e38,333,"神戸市交通局",,"鵯越駅前",,"Kobe Municipal Transportation Bureau",,"Hiyodorigoe ekimae"
e38,336,"神戸市交通局",,"高松町",,"Kobe Municipal Transportation Bureau",,"Takamatsuchō"
e38,338,"神戸市交通局",,"水木小学校前",,"Kobe Municipal Transportation Bureau",,"水木小学校 Zen"
e38,400,"神戸市交通局",,"市民福祉交流センター前",,"Kobe Municipal Transportation Bureau",,"Shimin fukushi kōryū sentā mae"
e38,402,"神戸市交通局",,"東尻池5丁目",,"Kobe Municipal Transportation Bureau",,"Higashishiriike 5-chōme"
e38,404,"神戸市交通局",,"御蔵菅原",,"Kobe Municipal Transportation Bureau",,"Mikura Sugawara"
e38,405,"神戸市交通局",,"地下鉄長田駅前",,"Kobe Municipal Transportation Bureau",,"Chikatetsu Nagata ekimae"
e38,409,"神戸市交通局",,"長田神社前",,"Kobe Municipal Transportation Bureau",,Nagatajinjamae
e38,40a,"神戸市交通局",,"長田5丁目",,"Kobe Municipal Transportation Bureau",,"Nagata 5-chōme"
e38,40b,"神戸市交通局",,"長田8丁目","正月三が日の臨時停留所も同一コード","Kobe Municipal Transportation Bureau",,"Nagata 8-chōme"
e38,40c,"神戸市交通局",,"宮川町9丁目",,"Kobe Municipal Transportation Bureau",,"Miyakawachō 9-chōme"
e38,40d,"神戸市交通局",,"明泉寺橋",,"Kobe Municipal Transportation Bureau",,"Myōsenji-bashi"
e38,40e,"神戸市交通局",,"大日寺前",,"Kobe Municipal Transportation Bureau",,"Dainichiji mae"
e38,40f,"神戸市交通局",,"堀切",,"Kobe Municipal Transportation Bureau",,Horikiri
e38,410,"神戸市交通局",,"丸山",,"Kobe Municipal Transportation Bureau",,Maruyama
e38,411,"神戸市交通局",,"丸山町3丁目",,"Kobe Municipal Transportation Bureau",,"Maruyamamachi 3-chōme"
e38,412,"神戸市交通局",,"花山町1丁目",,"Kobe Municipal Transportation Bureau",,"Hanayama-chō 1-chōme"
e38,415,"神戸市交通局",,"丸山団地",,"Kobe Municipal Transportation Bureau",,Maruyamadanchi
e38,417,"神戸市交通局",,"大日丘",,"Kobe Municipal Transportation Bureau",,Dainichigaoka
e38,419,"神戸市交通局",,"西丸山町1丁目",,"Kobe Municipal Transportation Bureau",,"Nishimaruyamamachi 1-chōme"
e38,41a,"神戸市交通局",,"房王寺町5丁目",,"Kobe Municipal Transportation Bureau",,"Bōoujichō 5-chōme"
e38,41b,"神戸市交通局",,"名倉小学校前",,"Kobe Municipal Transportation Bureau",,"名倉小学校 Zen"
e38,41c,"神戸市交通局",,"名倉町",,"Kobe Municipal Transportation Bureau",,"Nagurachō"
e38,420,"神戸市交通局",,"新長田駅前",,"Kobe Municipal Transportation Bureau",,"Shin'nagataeki mae"
e38,423,"神戸市交通局",,"大橋5丁目",,"Kobe Municipal Transportation Bureau",,"Ōhashi 5-chōme"
e38,42a,"神戸市交通局",,"五位ノ池",,"Kobe Municipal Transportation Bureau",,"Go-i no-chi"
e38,42c,"神戸市交通局",,"駒ヶ林公園",,"Kobe Municipal Transportation Bureau",,"Komagabayashi kōen"
e38,42d,"神戸市交通局",,"二葉町",,"Kobe Municipal Transportation Bureau",,"Futaba-chō"
e38,432,"神戸市交通局",,"堀切西",,"Kobe Municipal Transportation Bureau",,"堀切西"
e38,436,"神戸市交通局",,"水笠通",,"Kobe Municipal Transportation Bureau",,"Mizukasadōri"
e38,437,"神戸市交通局",,"JR鷹取駅",,"Kobe Municipal Transportation Bureau",,"JR Takatori-eki"
e38,501,"神戸市交通局",,"板宿",,"Kobe Municipal Transportation Bureau",,Itayado
e38,502,"神戸市交通局",,"前池町",,"Kobe Municipal Transportation Bureau",,"Maeikechō"
e38,53a,"神戸市交通局",,"鷹取町",,"Kobe Municipal Transportation Bureau",,"Takatori-chō"
e38,53b,"神戸市交通局",,"大田町2丁目",,"Kobe Municipal Transportation Bureau",,"Ōta-chō 2-chōme"
e38,651,"神戸市交通局",,"舞多聞口",,"Kobe Municipal Transportation Bureau",,"Mai Tamon kuchi"
e38,75f,"神戸市交通局",,"学園都市駅前",,"Kobe Municipal Transportation Bureau",,"Gakuentoshi ekimae"
e38,806,"神戸市交通局",,"鈴蘭台",,"Kobe Municipal Transportation Bureau",,Suzuran-dai
e38,807,"神戸市交通局",,"ひよどり台1丁目",,"Kobe Municipal Transportation Bureau",,"Hiyodoridai 1-chōme"
e38,845,"神戸市交通局",,"ひよどりインター前",,"Kobe Municipal Transportation Bureau",,"Hiyodori intā mae"
e38,a3a,"神戸市交通局",,"ひよどり台南町3丁目",,"Kobe Municipal Transportation Bureau",,"Hiyodoridai Minamimachi 3-chōme"
e38,a5b,"神戸市交通局",,"地域福祉センター下",,"Kobe Municipal Transportation Bureau",,"Chiiki fukushi sentā-ka"
e3b,c01,"伊丹市交通局",,"ＪＲ伊丹",,"Itami Municipal Transportation Bureau",,"JR Itami"
e3b,2002,"伊丹市交通局",,"JR伊丹",,"Itami Municipal Transportation Bureau",,"JR Itami"
e3b,2009,"伊丹市バス",,"中山寺",,"Itami City Bus",,Nakayamadera
e3b,3d01,"伊丹市交通局",,"阪急伊丹",,"Itami Municipal Transportation Bureau",,"Hankyūitami"
e3d,10c,"山陽電鉄バス",,"垂水東口",,"Sanyo Electric Railway bus",,"Tarumi higashiguchi"
e3d,126,"山陽電鉄バス",,"名谷小学校前","旧道","Sanyo Electric Railway bus",,"Myōdani shōgakkō mae"
e51,2,"奈良交通",,"油阪船橋商店街前",,"Narakōtsū",,"Aburasaka Funabashi shōten-gai mae"
e51,4,"奈良交通",,"県庁前",,"Narakōtsū",,"Kenchō mae"
e51,5,"奈良交通",,"県庁東",,"Narakōtsū",,"Kenchō azuma"
e51,6,"奈良交通",,"氷室神社・国立博物館",,"Narakōtsū",,"Himuro jinja kokuritsu hakubutsukan"
e51,7,"奈良交通",,"大仏殿春日大社前",,"Narakōtsū",,"Daibutsuden Kasugataisha mae"
e51,8,"奈良交通",,"春日大社表参道",,"Narakōtsū",,"Kasugataisha Omotesandō"
e51,9,"奈良交通",,"破石町",,"Narakōtsū",,"Wariishichō"
e51,b,"奈良交通",,"幸町",,"Narakōtsū",,"Saiwaichō"
e51,c,"奈良交通",,"紀寺町",,"Narakōtsū",,"Kiderachō"
e51,d,"奈良交通",,"田中町",,"Narakōtsū",,"田中町"
e51,e,"奈良交通",,"北京終町",,"Narakōtsū",,"Kitakyōbatechō"
e51,f,"奈良交通",,"綿町",,"Narakōtsū",,"Wata machi"
e51,10,"奈良交通",,"八軒町",,"Narakōtsū",,"Hachikenchō"
e51,11,"奈良交通",,"瓦町",,"Narakōtsū",,Kawaramachi
e51,12,"奈良交通",,"大森町",,"Narakōtsū",,"Ōmorimachi"
e51,13,"奈良交通",,"三条川崎町",,"Narakōtsū",,"Sanjō Kawasaki-chō"
e51,15,"奈良交通",,"西木辻",,"Narakōtsū",,Nishikitsuji
e51,16,"奈良交通",,"南袋町",,"Narakōtsū",,Minamifukuromachi
e51,17,"奈良交通",,"本子守町",,"Narakōtsū",,"Honkomorichō"
e51,19,"奈良交通",,"内侍原町",,"Narakōtsū",,"Nashiharachō"
e51,1a,"奈良交通",,"佐保橋",,"Narakōtsū",,"Saho hashi"
e51,1b,"奈良交通",,"法蓮仲町",,"Narakōtsū",,"Hōren 仲町"
e51,1c,"奈良交通",,"育英学園",,"Narakōtsū",,"Ikuei gakuen"
e51,1d,"奈良交通",,"佐保小学校",,"Narakōtsū",,"佐保小学校"
